,Unnamed: 0,Video ID,Title,Duration,Upload Date,authorDisplayName,date,likeCount,comment,comment_en,roberta_negative,roberta_neutral,roberta_positive,roberta_label,roberta_polarity,vader_negative,vader_neutral,vader_positive,compound,vader_label,vader_polarity
86,86,xeV03PRFQEA,@vinijr has the boots and is ready to fly.,7.0,18.12.2024,@pablodaluz937,18.12.2024,2.0,Q falta de respeto.reverecia tendria q hacerle,What disrespect. I would have to do it,0.9006882,0.09020145,0.009110392,negative,-0.71217215,0.286,0.714,0.0,-0.4215,neutral,-0.2784490730351264
87,87,xeV03PRFQEA,@vinijr has the boots and is ready to fly.,7.0,18.12.2024,@MiNDHUNTERGG,18.12.2024,4.0,Vini The World Best Junior 🚀🇧🇷🤍🤍😊,Vini The World Best Junior 🚀🇧🇷🤍🤍😊,0.0024634476,0.012241109,0.9852954,positive,0.7542892,0.0,0.44,0.56,0.8807,positive,0.5079774328978962
88,88,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@ginnaaguilarvera260,03.03.2025,0.0,Vaya ecistazo kk,Go Ecistazo KK,0.02543787,0.6833064,0.29125577,neutral,0.25972912,0.0,0.382,0.618,0.4995,positive,0.549733978003916
89,89,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@martagomez2803,21.02.2025,3.0,Vini❤❤❤❤❤ 🎉🎉🎉🎉🎉🎉🎉 el mejor sin duda😊,Vini❤❤❤ blast the best without a doubt😊,0.0025863722,0.0134377275,0.9839759,positive,0.7536668,0.0,0.306,0.694,0.9774,positive,0.6005455251687
90,90,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@karlathabataescobarcastill6084,20.02.2025,3.0,baila vini bailaAAAAAAAAAAAAAAAAAAAAAAAAAA,Dance vini danceaaaaaaaaaaaaaaaaaaaaaa,0.03216501,0.5869521,0.38088295,neutral,0.33523804,0.0,1.0,0.0,0.0,neutral,0.0
91,91,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@rosamaryovallosuron7193,15.02.2025,1.0,Mi VINI amado!!! 🎉🎉❤❤❤❤❤❤,My beloved vini !!! 🎉🎉❤❤❤ blaf,0.0025129043,0.006528208,0.9909589,positive,0.7566989,0.0,0.289,0.711,0.9725,positive,0.6113035237081993
92,92,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@joanebale4973,10.02.2025,1.0,Viva futebol,Live Football,0.026127722,0.79878634,0.17508596,neutral,0.1478662,0.0,1.0,0.0,0.0,neutral,0.0
93,93,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@alexisestebanaerr,01.02.2025,0.0,Suban la cancion,Upload the song,0.040983837,0.8457742,0.113242,neutral,0.07213266,0.0,1.0,0.0,0.0,neutral,0.0
94,94,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@alexisestebanaerr,01.02.2025,0.0,Suban la cancion,Upload the song,0.040983837,0.8457742,0.113242,neutral,0.07213266,0.0,1.0,0.0,0.0,neutral,0.0
95,95,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@alexisestebanaerr,01.02.2025,0.0,Suba la canción,Go up the song,0.036341194,0.5933512,0.3703076,neutral,0.32208025,0.0,1.0,0.0,0.0,neutral,0.0
96,96,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@miriambenitaulloaquispe,29.01.2025,0.0,Que monito,What a monkey,0.7413107,0.2104436,0.048245665,negative,-0.59994745,0.0,1.0,0.0,0.0,neutral,0.0
97,97,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@xmcy5mcray,27.01.2025,1.0,Aura 👹,Aura 👹,0.088014565,0.8562593,0.055726137,neutral,-0.03227721,0.0,1.0,0.0,0.0,neutral,0.0
98,98,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@SWOLF1980,25.01.2025,0.0,NO NIKE NO ΛVINICIUS ⬅️➡️ NO BRAZIL!⛔,NO NIKE NO ΛVINICIUS ⬅️➡️ NO BRAZIL!⛔,0.72844034,0.25446904,0.017090587,negative,-0.61152256,0.33,0.429,0.242,-0.3917,neutral,-0.08777354411057114
99,99,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@Marie_anneVital-w2w,25.01.2025,0.0,Wats vini jr,Wats vini jr,0.0507314,0.9019659,0.047302652,neutral,-0.0034287325,0.0,1.0,0.0,0.0,neutral,0.0
100,100,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@Marie_anneVital-w2w,25.01.2025,0.0,Wat vini jr,What Vini Jr,0.036713116,0.8815319,0.08175496,neutral,0.04501141,0.0,1.0,0.0,0.0,neutral,0.0
101,101,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@barrett3597,19.01.2025,1.0,Dia De Baile - Malvados do Samba,Ball Day - Malvados do Samba,0.0074153156,0.87493765,0.11764697,neutral,0.10978734,0.0,1.0,0.0,0.0,neutral,0.0
102,102,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@NonyZim,19.01.2025,0.0,aura,aura,0.13778342,0.66895026,0.19326632,neutral,0.05542603,0.0,1.0,0.0,0.0,neutral,0.0
103,103,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@steverojo9036,16.01.2025,1.0,where is the ballon do or???,where is the ballon do or???,0.086464114,0.88065106,0.03288478,neutral,-0.053528123,0.0,1.0,0.0,0.0,neutral,0.0
104,104,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@dernsky3858,14.01.2025,0.0,monke,Monke,0.07229847,0.6841858,0.24351573,neutral,0.16956355,0.0,1.0,0.0,0.0,neutral,0.0
105,105,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@alexandro_4817,13.01.2025,1.0,baila vini baila❤,Dance Vini Baila❤,0.004485858,0.15715933,0.8383548,positive,0.682548,0.0,0.488,0.512,0.6369,positive,0.47150203662046075
106,106,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@arianpaucar7258,13.01.2025,0.0,Y vini?,And vini?,0.030046472,0.91449136,0.05546218,neutral,0.025410239,0.0,1.0,0.0,0.0,neutral,0.0
107,107,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@bannerarroyo6623,12.01.2025,0.0,Que MONAda,How cute,0.017649435,0.06919916,0.91315144,positive,0.71410066,0.0,0.25,0.75,0.4588,positive,0.6351489523872873
108,108,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@RohniShani,11.01.2025,0.0,thundergift,thundergift,0.06548726,0.6816308,0.252882,neutral,0.18523155,0.0,1.0,0.0,0.0,neutral,0.0
109,109,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@HJ_thegod501,10.01.2025,0.0,What cleats is he wearing,What cleats is he wearing,0.027332904,0.9197644,0.052902643,neutral,0.025564168,0.0,1.0,0.0,0.0,neutral,0.0
110,110,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@bapTOTY,08.01.2025,1.0,This is like the Ronaldo dance,This is like the Ronaldo dance,0.12252581,0.70440763,0.17306657,neutral,0.05049777,0.0,0.667,0.333,0.3612,neutral,0.3212138289885354
111,111,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@MunaAhmed07,05.01.2025,0.0,what boots are those?,what boots are those?,0.0363268,0.90119326,0.062479943,neutral,0.026147183,0.0,1.0,0.0,0.0,neutral,0.0
112,112,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@Brylek14,04.01.2025,1.0,full song pliss,full song pliss,0.05928462,0.5237483,0.4169671,neutral,0.34317106,0.0,1.0,0.0,0.0,neutral,0.0
113,113,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@rolandoisu,03.01.2025,0.0,sammy davis junior...?,sammy davis junior...?,0.03275346,0.93194586,0.035300642,neutral,0.0025471766,0.0,1.0,0.0,0.0,neutral,0.0
114,114,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@selenegarcia2014,02.01.2025,1.0,🇧🇷🏆,,0.093611024,0.6808652,0.22552378,neutral,0.13115291,0.0,1.0,0.0,0.0,neutral,0.0
115,115,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@shubhamroy8466,01.01.2025,0.0,Can anyone tell me the name of this song,Can anyone tell me the name of this song,0.08834416,0.8677799,0.043875962,neutral,-0.044438906,0.0,1.0,0.0,0.0,neutral,0.0
116,116,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@jackfinja,27.12.2024,2.0,Baila Lloricius,Dance Lloricius,0.019130426,0.66072303,0.3201465,neutral,0.29224217,0.0,1.0,0.0,0.0,neutral,0.0
117,117,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@NoemiOlindaAlave,26.12.2024,3.0,"siento q el sonido de las trompetas del principio las escuche antes, o bueno el ritmo se me hace conocido","I feel that the sound of the trumpets of the beginning I listen to them before, or well the rhythm is known to me",0.014600998,0.7776494,0.20774965,neutral,0.19078207,0.0,0.916,0.084,0.2732,neutral,0.08380298802791272
118,118,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@bbcardesde24,24.12.2024,2.0,Maquina,Machine,0.20613126,0.6047925,0.18907633,neutral,-0.017053276,0.0,1.0,0.0,0.0,neutral,0.0
119,119,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@sherwinshaji3645,24.12.2024,1.0,Song name guys does anyone know ?,Song name guys does anyone know ?,0.033541504,0.9345197,0.031938788,neutral,-0.0016027153,0.0,1.0,0.0,0.0,neutral,0.0
120,120,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@josuemejia2041,22.12.2024,110.0,La  cancion  se merece existir por completo,The song deserves to exist completely,0.02693479,0.21917975,0.7538854,positive,0.6211962,0.0,1.0,0.0,0.0,neutral,0.0
121,121,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@Pollowaza,22.12.2024,3.0,Bro cuando saldra la actualización,Bro when the update comes out,0.1380808,0.6059682,0.255951,neutral,0.117327325,0.0,1.0,0.0,0.0,neutral,0.0
122,122,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@johnatancarvalho9736,21.12.2024,9.0,The Best e ainda faz essa parada foda kk,The Best and Still Make This Fuck Kk Stop,0.7533904,0.14297462,0.103634916,negative,-0.5715053,0.351,0.277,0.372,0.0964,positive,0.020996913544449634
123,123,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@Deise-ys1zw,21.12.2024,10.0,"O baile do Vini vai continuar,seguraaa 🎉","O Baile do Vini Vai Continuar, Seguraaa 🎉",0.003013751,0.09875877,0.8982275,positive,0.7139594,0.0,0.748,0.252,0.4019,neutral,0.24679776913923054
124,124,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@kingdangola13Oficial,21.12.2024,1.0,"Ei, Vinicius Jr. Você dançou samba para jogar futebol?","Hey, Vinicius Jr. Did you dance samba to play soccer?",0.036494777,0.87589616,0.08760901,neutral,0.051069763,0.0,0.789,0.211,0.34,neutral,0.20792346621844893
125,125,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@JmS2687,21.12.2024,8.0,The Best!,The Best!,0.004723736,0.020829981,0.97444636,positive,0.74858236,0.0,0.182,0.818,0.6696,positive,0.6739798432688614
126,126,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@LaBigPopA,21.12.2024,1.0,Malvadeza!!❤,Malvadenza !! ❤,0.0031602487,0.029147627,0.9676922,positive,0.7462915,0.0,0.385,0.615,0.6988,positive,0.5476371485389075
127,127,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@yugshah8553,21.12.2024,1.0,Average brazillian🇧🇷,Average brazillian🇧🇷,0.06355006,0.7443059,0.19214404,neutral,0.12788981,0.0,1.0,0.0,0.0,neutral,0.0
128,128,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@ameliacasanovafernandez1759,20.12.2024,3.0,Como tu no hay k baile tan rico😊😊😊,Since you are not so rich😊😊😊,0.059966065,0.41557166,0.52446234,positive,0.43374172,0.18,0.396,0.424,0.8243,positive,0.2392703408143563
129,129,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@franciscojosegarciarodrigu4472,20.12.2024,9.0,The best 🎉🎉🎉🎉🎉,The best 🎉🎉🎉🎉🎉,0.003566625,0.008491193,0.98794216,positive,0.7549538,0.0,0.253,0.747,0.9493,positive,0.6333557835540289
130,130,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@miriamalonzo2255,19.12.2024,79.0,Suban la canción full pls,Upload the song Full Pls,0.04672678,0.8629522,0.09032105,neutral,0.043566674,0.0,0.755,0.245,0.0772,neutral,0.24021286468618025
131,131,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@XxI.IvanXx,19.12.2024,3.0,bailaaaaaaaaa,Bailaaaaaaaaa,0.20210299,0.6548209,0.14307615,neutral,-0.05895838,0.0,1.0,0.0,0.0,neutral,0.0
132,132,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@NinaDino-ll2ze,19.12.2024,3.0,Vini❤,Come,0.092179954,0.46586365,0.4419564,neutral,0.33617726,0.0,1.0,0.0,0.0,neutral,0.0
133,133,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@andrewclausell7187,19.12.2024,3.0,Platinum boots because it&#39;s better gold 👏🏽 👏🏽 👏🏽,Platinum boots because it&#39;s better gold 👏🏽 👏🏽 👏🏽,0.008321071,0.073791884,0.91788703,positive,0.7209239,0.0,0.873,0.127,0.4404,neutral,0.12632158221095005
134,134,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@AxelArvizu_1,19.12.2024,83.0,A música foi feita apenas para o anúncio😢😢😢,The song was made only for the ad😢😢😢,0.84506065,0.14637665,0.008562614,negative,-0.6839497,0.458,0.542,0.0,-0.8519,neutral,-0.4284527551078611
135,135,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@tipawolkreyol6042,18.12.2024,2.0,Baila Vini Baila Vini 😂,BAILA VINI BAILA VINI 😂,0.0351689,0.714981,0.24985008,neutral,0.21144278,0.15,0.551,0.299,0.4404,neutral,0.1479070550961819
136,136,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@Johfortune,18.12.2024,2.0,Please what’s that music Style and what’s the song mame ?,Please what’s that music Style and what’s the song mame ?,0.050626848,0.9074579,0.041915253,neutral,-0.008711374,0.0,0.813,0.187,0.3182,neutral,0.18485032939990462
137,137,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@mr_MH-vx3io,18.12.2024,6.0,Vini got some moves 🔥🔥🔥,Vini got some moves 🔥🔥🔥,0.0075225485,0.13187143,0.860606,positive,0.6926769,0.643,0.357,0.0,-0.7351,negative,-0.5669387563787095
138,138,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@tanakamedia3810,18.12.2024,7.0,Song name???????,Song name???????,0.058306705,0.894505,0.04718832,neutral,-0.011117928,0.0,1.0,0.0,0.0,neutral,0.0
139,139,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@realragebuzz,18.12.2024,1.0,top 5 most punchable faces in football,top 5 most punchable faces in football,0.4571207,0.411225,0.13165426,negative,-0.3144413,0.0,0.769,0.231,0.2023,neutral,0.2269770487141129
140,140,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@luisramirez758,18.12.2024,13.0,"BAILA VINI, BAILA 🎉","Dance Vini, Dance 🎉",0.0023466393,0.045333616,0.9523197,positive,0.7397708,0.0,0.597,0.403,0.4019,neutral,0.38251294836992417
141,141,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@saigafurinji1691,18.12.2024,25.0,El mejor del mundo Vinicius. 😉,The best in the Vinicius world. 😉,0.0030447629,0.024484793,0.97247046,positive,0.74845177,0.0,0.625,0.375,0.6369,neutral,0.35835739835078595
142,142,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@Anderalb7,18.12.2024,4.0,Song name?,Song name?,0.04581567,0.8919482,0.062236127,neutral,0.016418982,0.0,1.0,0.0,0.0,neutral,0.0
143,143,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@AxelArvizu_1,17.12.2024,26.0,Song name?,Song name?,0.04581567,0.8919482,0.062236127,neutral,0.016418982,0.0,1.0,0.0,0.0,neutral,0.0
144,144,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@AxelArvizu_1,17.12.2024,3.0,Muto bello,Mute beautiful,0.09114783,0.53668344,0.37216872,neutral,0.27384967,0.0,0.204,0.796,0.5994,positive,0.6617946060371398
145,145,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@MiNDHUNTERGG,17.12.2024,72.0,The Best FIFA Player Vinicius Junior 🚀🇧🇷🤍🤍  Vini Baila 🕺🍷,The best fifa player vinicius junior 🚀🇧🇷🤍🤍 vini baila 🕺🍷,0.002276515,0.011452223,0.98627126,positive,0.75479,0.0,0.741,0.259,0.6369,neutral,0.25335996124453913
146,146,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@Karmuuu,17.12.2024,17.0,Vini Jr after winning Fifa the Best be like:,Vini Jr after winning Fifa the Best be like:,0.012338773,0.39585096,0.5918103,positive,0.5222812,0.0,0.373,0.627,0.8779,positive,0.5559830244430058
147,147,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@philoutabet4,17.12.2024,3.0,❤❤❤❤,,0.093611024,0.6808652,0.22552378,neutral,0.13115291,0.0,1.0,0.0,0.0,neutral,0.0
148,148,R4UyIvA4RAU,@vinijr can’t stop the dance🕺🏿 #NikeFootball #shorts,31.0,17.12.2024,@M7editz-x2y,17.12.2024,1.0,First,First,0.089203455,0.4803046,0.4304919,neutral,0.32862717,0.0,1.0,0.0,0.0,neutral,0.0
149,149,xt_CQ6s5QpI,NikeFootball x Corteiz Featuring Kobbie Mainoo,25.0,31.10.2024,@alitahssen1294,27.02.2025,0.0,Nike is the best and I have been wearing their clothes since I was a child. I wish them the best always.,Nike is the best and I have been wearing their clothes since I was a child. I wish them the best always.,0.004000226,0.010277929,0.9857218,positive,0.75381017,0.0,0.631,0.369,0.9022,neutral,0.35311671315870774
150,150,xt_CQ6s5QpI,NikeFootball x Corteiz Featuring Kobbie Mainoo,25.0,31.10.2024,@TheLegoBrick7925,30.11.2024,1.0,Nike sponsor me I am so good trust me,Nike sponsor me I am so good trust me,0.006159556,0.035507336,0.95833313,positive,0.7407655,0.0,0.489,0.511,0.8084,positive,0.47072398419704653
151,151,xt_CQ6s5QpI,NikeFootball x Corteiz Featuring Kobbie Mainoo,25.0,31.10.2024,@sports_addictor18.7,25.11.2024,1.0,bro I was not able to his head🎉left 😂😂😂😂😂😂,bro I was not able to his head🎉left 😂😂😂😂😂😂,0.3799455,0.36650696,0.2535476,negative,-0.12572902,0.178,0.423,0.399,0.959,neutral,0.21747097478150043
152,152,xt_CQ6s5QpI,NikeFootball x Corteiz Featuring Kobbie Mainoo,25.0,31.10.2024,@YOUNGtAU-7,20.11.2024,3.0,One day i will be sponsored by nike,One day i will be sponsored by nike,0.009941801,0.20287398,0.7871842,positive,0.651121,0.0,1.0,0.0,0.0,neutral,0.0
153,153,xt_CQ6s5QpI,NikeFootball x Corteiz Featuring Kobbie Mainoo,25.0,31.10.2024,@iopne4025,01.11.2024,3.0,When do the jackets and pants release?,When do the jackets and pants release?,0.008148282,0.94672376,0.04512797,neutral,0.03696284,0.0,1.0,0.0,0.0,neutral,0.0
154,154,xt_CQ6s5QpI,NikeFootball x Corteiz Featuring Kobbie Mainoo,25.0,31.10.2024,@browearealiveboss,01.11.2024,2.0,Nike I am left back and I am good at dribbling and defending now science you know my details in football give me my boots for free,Nike I am left back and I am good at dribbling and defending now science you know my details in football give me my boots for free,0.00991866,0.2411295,0.74895185,positive,0.6285607,0.0,0.801,0.199,0.7351,neutral,0.19641408783879866
155,155,xt_CQ6s5QpI,NikeFootball x Corteiz Featuring Kobbie Mainoo,25.0,31.10.2024,@Rachaelzhu,31.10.2024,4.0,Kobbie is my boy ❤️❤️❤️❤️👌👌👌👌,Kobbie is my boy ❤️❤️❤️❤️👌👌👌👌,0.0029542048,0.012577842,0.9844679,positive,0.75372046,0.0,0.328,0.672,0.9736,positive,0.5862939408069981
156,156,xt_CQ6s5QpI,NikeFootball x Corteiz Featuring Kobbie Mainoo,25.0,31.10.2024,@blazedits712,31.10.2024,4.0,Can’t wait for the launch,Can’t wait for the launch,0.0018535635,0.014372379,0.98377407,positive,0.75389606,0.0,1.0,0.0,0.0,neutral,0.0
157,157,75NumBwobJc,NikeFootball x Corteiz Featuring Chloe Kelly,7.0,31.10.2024,@jonathanbtw793,05.11.2024,1.0,When are they dropping?,When are they dropping?,0.016064528,0.93757385,0.04636161,neutral,0.030287815,0.0,1.0,0.0,0.0,neutral,0.0
158,158,75NumBwobJc,NikeFootball x Corteiz Featuring Chloe Kelly,7.0,31.10.2024,@PabloDaMonke,01.11.2024,2.0,First,First,0.089203455,0.4803046,0.4304919,neutral,0.32862717,0.0,1.0,0.0,0.0,neutral,0.0
159,159,P-lNcjqbcbo,NikeFootball x Corteiz Featuring Eduardo Camavinga,12.0,31.10.2024,@sharveshprasad2125,05.11.2024,4.0,Camavingaaaaa,Camavingaaaa,0.12736726,0.51519406,0.35743862,neutral,0.22609606,0.0,1.0,0.0,0.0,neutral,0.0
160,160,P-lNcjqbcbo,NikeFootball x Corteiz Featuring Eduardo Camavinga,12.0,31.10.2024,@MIDTEAVR,01.11.2024,3.0,Canavinga ehh Camo ohh,Canavinga Ehh Camo Ohh,0.052298833,0.8301184,0.11758279,neutral,0.065191366,0.0,1.0,0.0,0.0,neutral,0.0
161,161,P-lNcjqbcbo,NikeFootball x Corteiz Featuring Eduardo Camavinga,12.0,31.10.2024,@WWTraining1,31.10.2024,3.0,Bring back CR7,Bring back CR7,0.022934558,0.54749376,0.4295717,neutral,0.3856136,0.0,1.0,0.0,0.0,neutral,0.0
